sample-id	sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	isolate_number	latitude	latitude_units	life_stage	longitude	longitude_units	mouse_dob	mouse_id	mouse_strain	qiita_study_id	sample_type	scientific_name	sex	taxon_id	tube_id	zarrinparlab_quant_ng_ul	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	plate	sample_ident
25N_Day7_4	12986.25N.Day7.4	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-4_Day7	38.5	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_4
25N_Day7_5	12986.25N.Day7.5	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-5_Day7	38.7	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_5
25N_Day7_6	12986.25N.Day7.6	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-6_Day7	37.5	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_6
25N_Day7_7	12986.25N.Day7.7	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-7_Day7	31.3	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_7
25N_Day7_8	12986.25N.Day7.8	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-8_Day7	49.1	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_8
25N_Day7_9	12986.25N.Day7.9	10.0	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-9_Day7	30.0	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1		25N_Day7_9
25N_Month3_1	12986.25N.Month3.1	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-1_Month3	56.1	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_1
25N_Month3_10	12986.25N.Month3.10	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-10_Month3	53.4	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_10
25N_Month3_11	12986.25N.Month3.11	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-11_Month3	55.0	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_11
25N_Month3_12	12986.25N.Month3.12	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-12_Month3	53.5	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_12
25N_Month3_13	12986.25N.Month3.13	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-13_Month3	39.5	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_13
25N_Month3_14	12986.25N.Month3.14	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-14_Month3	36.6	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_14
25N_Month3_15	12986.25N.Month3.15	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-15_Month3	34.7	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_15
25N_Month3_17	12986.25N.Month3.17	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-17_Month3	34.9	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_17
25N_Month3_18	12986.25N.Month3.18	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-18_Month3	39.8	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_18
25N_Month3_19	12986.25N.Month3.19	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-19_Month3	30.4	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_19
25N_Month3_2	12986.25N.Month3.2	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-2_Month3	59.4	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_2
25N_Month3_20	12986.25N.Month3.20	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-20_Month3	20.3	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_20
25N_Month3_21	12986.25N.Month3.21	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-21_Month3	32.7	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_21
25N_Month3_22	12986.25N.Month3.22	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	22	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-22_Month3	30.0	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_22
25N_Month3_23	12986.25N.Month3.23	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	23	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-23_Month3	31.7	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_23
25N_Month3_24	12986.25N.Month3.24	4.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	24	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-24_Month3	18.2	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_24
25N_Month3_3	12986.25N.Month3.3	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	3	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-3_Month3	27.6	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_3
25N_Month3_4	12986.25N.Month3.4	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	4	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-4_Month3	52.6	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_4
25N_Month3_5	12986.25N.Month3.5	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	5	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-5_Month3	60.8	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_5
25N_Month3_6	12986.25N.Month3.6	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	6	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-6_Month3	53.0	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_6
25N_Month3_7	12986.25N.Month3.7	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	7	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-7_Month3	55.8	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_7
25N_Month3_8	12986.25N.Month3.8	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	8	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-8_Month3	57.7	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_8
25N_Month3_9	12986.25N.Month3.9	1.0	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	21	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	9	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-9_Month3	62.5	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1		25N_Month3_9
25N_Month6_1	12986.25N.Month6.1	6.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	1	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-1_Month6	0.0	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_1
25N_Month6_10	12986.25N.Month6.10	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	10	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-10_Month6	45.8	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_10
25N_Month6_11	12986.25N.Month6.11	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	11	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-11_Month6	36.9	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_11
25N_Month6_12	12986.25N.Month6.12	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	12	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-12_Month6	0.0	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_12
25N_Month6_13	12986.25N.Month6.13	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	13	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-13_Month6	42.0	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_13
25N_Month6_14	12986.25N.Month6.14	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	14	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-14_Month6	28.6	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_14
25N_Month6_15	12986.25N.Month6.15	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	15	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-15_Month6	56.4	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_15
25N_Month6_16	12986.25N.Month6.16	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	16	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-16_Month6	0.0	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_16
25N_Month6_17	12986.25N.Month6.17	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	17	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-17_Month6	84.3	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_17
25N_Month6_18	12986.25N.Month6.18	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	18	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-18_Month6	7.8	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_18
25N_Month6_19	12986.25N.Month6.19	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	19	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-19_Month6	50.7	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_19
25N_Month6_2	12986.25N.Month6.2	6.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	2	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-2_Month6	0.0	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_2
25N_Month6_20	12986.25N.Month6.20	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	20	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-20_Month6	30.2	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_20
25N_Month6_21	12986.25N.Month6.21	7.0	25	Month6	1/16/18 10:00	7/12/17 0:00	RC	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	USA:CA: San Diego	33	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	Mus musculus	25N	10090	not provided	g	UCSD	S16285	21	32.842	Decimal degrees	adult	-117.258	Decimal degrees	5/4/17 0:00	25N	C57Bl/6	12986	feces	mouse gut metagenome	male	410661	25N-21_Month6	38.1	25N	A2	B	1/16/18	AZ20	filter	Qiagen UltraClean	1		25N_Month6_21
