feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run
25L_Day7_13_S1079_AZ20_mut	25L_Day7_13	12986.25L.Day7.13	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	13	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_16_S1082_AZ20_mut	25L_Day7_16	12986.25L.Day7.16	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	16	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_17_S108_AZ20_mut	25L_Day7_17	12986.25L.Day7.17	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	17	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_18_S1084_AZ20_mut	25L_Day7_18	12986.25L.Day7.18	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	18	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_19_S1085_AZ20_mut	25L_Day7_19	12986.25L.Day7.19	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	19	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_2_S818_AZ20_mut	25L_Day7_2	12986.25L.Day7.2	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	2	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_20_S1086_AZ20_mut	25L_Day7_20	12986.25L.Day7.20	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	20	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_21_S1087_AZ20_mut	25L_Day7_21	12986.25L.Day7.21	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	21	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_23_S1089_AZ20_mut	25L_Day7_23	12986.25L.Day7.23	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	23	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_24_S109_AZ20_mut	25L_Day7_24	12986.25L.Day7.24	15	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	24	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_3_S819_AZ20_mut	25L_Day7_3	12986.25L.Day7.3	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	3	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_4_S82_AZ20_mut	25L_Day7_4	12986.25L.Day7.4	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	4	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_5_S82_AZ20_mut	25L_Day7_5	12986.25L.Day7.5	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	5	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_6_S822_AZ20_mut	25L_Day7_6	12986.25L.Day7.6	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	6	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_7_S82_AZ20_mut	25L_Day7_7	12986.25L.Day7.7	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	7	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_8_S824_AZ20_mut	25L_Day7_8	12986.25L.Day7.8	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	8	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25L_Day7_9_S825_AZ20_mut	25L_Day7_9	12986.25L.Day7.9	11	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25L	9	5/4/17 0:00	25L	male	25L	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day3_1_S_AZ20_mut	25N_Day3_1	12986.25N.Day3.1		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	1	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_10_S75_AZ20_mut	25N_Day3_10	12986.25N.Day3.10		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	10	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_11_S8_AZ20_mut	25N_Day3_11	12986.25N.Day3.11		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	11	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_12_S91_AZ20_mut	25N_Day3_12	12986.25N.Day3.12		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	12	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_13_S4_AZ20_mut	25N_Day3_13	12986.25N.Day3.13		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	13	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_14_S12_AZ20_mut	25N_Day3_14	12986.25N.Day3.14		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	14	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_15_S2_AZ20_mut	25N_Day3_15	12986.25N.Day3.15		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	15	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_16_S28_AZ20_mut	25N_Day3_16	12986.25N.Day3.16		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	16	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_17_S36_AZ20_mut	25N_Day3_17	12986.25N.Day3.17		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	17	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_19_S52_AZ20_mut	25N_Day3_19	12986.25N.Day3.19		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	19	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_20_S6_AZ20_mut	25N_Day3_20	12986.25N.Day3.20		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	20	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_21_S68_AZ20_mut	25N_Day3_21	12986.25N.Day3.21		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	21	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_22_S76_AZ20_mut	25N_Day3_22	12986.25N.Day3.22		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	22	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_23_S84_AZ20_mut	25N_Day3_23	12986.25N.Day3.23		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	23	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_3_S19_AZ20_mut	25N_Day3_3	12986.25N.Day3.3		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	3	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_4_S27_AZ20_mut	25N_Day3_4	12986.25N.Day3.4		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	4	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_6_S4_AZ20_mut	25N_Day3_6	12986.25N.Day3.6		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	6	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_7_S51_AZ20_mut	25N_Day3_7	12986.25N.Day3.7		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	7	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_8_S59_AZ20_mut	25N_Day3_8	12986.25N.Day3.8		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	8	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day3_9_S67_AZ20_mut	25N_Day3_9	12986.25N.Day3.9		25	Day3	7/15/17 10:00	7/12/17	RC	11	25N	9	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Day7_1_S805_AZ20_mut	25N_Day7_1	12986.25N.Day7.1	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	1	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_10_S814_AZ20_mut	25N_Day7_10	12986.25N.Day7.10	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	10	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_11_S815_AZ20_mut	25N_Day7_11	12986.25N.Day7.11	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	11	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_12_S816_AZ20_mut	25N_Day7_12	12986.25N.Day7.12	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	12	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_13_S1342_AZ20_mut	25N_Day7_13	12986.25N.Day7.13	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	13	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_14_S134_AZ20_mut	25N_Day7_14	12986.25N.Day7.14	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	14	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_15_S1344_AZ20_mut	25N_Day7_15	12986.25N.Day7.15	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	15	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_16_S1345_AZ20_mut	25N_Day7_16	12986.25N.Day7.16	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	16	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_17_S1346_AZ20_mut	25N_Day7_17	12986.25N.Day7.17	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	17	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_18_S1347_AZ20_mut	25N_Day7_18	12986.25N.Day7.18	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	18	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_19_S1348_AZ20_mut	25N_Day7_19	12986.25N.Day7.19	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	19	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_2_S806_AZ20_mut	25N_Day7_2	12986.25N.Day7.2	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	2	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_20_S1357_AZ20_mut	25N_Day7_20	12986.25N.Day7.20	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	20	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_21_S1358_AZ20_mut	25N_Day7_21	12986.25N.Day7.21	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	21	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_22_S1359_AZ20_mut	25N_Day7_22	12986.25N.Day7.22	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	22	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_23_S136_AZ20_mut	25N_Day7_23	12986.25N.Day7.23	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	23	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_24_S136_AZ20_mut	25N_Day7_24	12986.25N.Day7.24	14	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	24	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_3_S807_AZ20_mut	25N_Day7_3	12986.25N.Day7.3	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	3	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_4_S808_AZ20_mut	25N_Day7_4	12986.25N.Day7.4	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	4	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_5_S809_AZ20_mut	25N_Day7_5	12986.25N.Day7.5	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	5	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_6_S8_AZ20_mut	25N_Day7_6	12986.25N.Day7.6	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	6	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_7_S8_AZ20_mut	25N_Day7_7	12986.25N.Day7.7	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	7	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_8_S812_AZ20_mut	25N_Day7_8	12986.25N.Day7.8	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	8	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Day7_9_S81_AZ20_mut	25N_Day7_9	12986.25N.Day7.9	10	25	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	25N	9	5/4/17 0:00	25N	male	25N	A2	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
25N_Month1_1_S99_AZ20_mut	25N_Month1_1	12986.25N.Month1.1		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	1	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_10_S171_AZ20_mut	25N_Month1_10	12986.25N.Month1.10		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	10	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_11_S179_AZ20_mut	25N_Month1_11	12986.25N.Month1.11		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	11	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_12_S187_AZ20_mut	25N_Month1_12	12986.25N.Month1.12		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	12	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_13_S1_AZ20_mut	25N_Month1_13	12986.25N.Month1.13		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	13	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_14_S108_AZ20_mut	25N_Month1_14	12986.25N.Month1.14		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	14	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_15_S116_AZ20_mut	25N_Month1_15	12986.25N.Month1.15		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	15	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_16_S124_AZ20_mut	25N_Month1_16	12986.25N.Month1.16		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	16	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_17_S132_AZ20_mut	25N_Month1_17	12986.25N.Month1.17		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	17	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_18_S14_AZ20_mut	25N_Month1_18	12986.25N.Month1.18		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	18	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_19_S148_AZ20_mut	25N_Month1_19	12986.25N.Month1.19		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	19	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_2_S107_AZ20_mut	25N_Month1_2	12986.25N.Month1.2		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	2	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_21_S164_AZ20_mut	25N_Month1_21	12986.25N.Month1.21		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	21	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_22_S172_AZ20_mut	25N_Month1_22	12986.25N.Month1.22		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	22	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_23_S18_AZ20_mut	25N_Month1_23	12986.25N.Month1.23		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	23	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_3_S115_AZ20_mut	25N_Month1_3	12986.25N.Month1.3		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	3	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_4_S12_AZ20_mut	25N_Month1_4	12986.25N.Month1.4		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	4	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_5_S131_AZ20_mut	25N_Month1_5	12986.25N.Month1.5		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	5	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_7_S147_AZ20_mut	25N_Month1_7	12986.25N.Month1.7		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	7	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_8_S155_AZ20_mut	25N_Month1_8	12986.25N.Month1.8		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	8	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month1_9_S16_AZ20_mut	25N_Month1_9	12986.25N.Month1.9		25	Month1	7/15/17 10:00	7/12/17	RC	10	25N	9	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_1_S196_AZ20_mut	25N_Month10_1	12986.25N.Month10.1		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	1	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_2_S204_AZ20_mut	25N_Month10_2	12986.25N.Month10.2		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	2	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_3_S212_AZ20_mut	25N_Month10_3	12986.25N.Month10.3		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	3	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_4_S22_AZ20_mut	25N_Month10_4	12986.25N.Month10.4		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	4	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_5_S228_AZ20_mut	25N_Month10_5	12986.25N.Month10.5		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	5	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_6_S236_AZ20_mut	25N_Month10_6	12986.25N.Month10.6		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	6	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_7_S244_AZ20_mut	25N_Month10_7	12986.25N.Month10.7		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	7	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month10_8_S252_AZ20_mut	25N_Month10_8	12986.25N.Month10.8		25	Month10	7/15/17 10:00	7/12/17	RC	11	25N	8	5/4/17	25N	male	25N	A2	B	7/15/17	AZ20	magnetic bead	Thermo CORE	2
25N_Month3_1_S45_AZ20_mut	25N_Month3_1	12986.25N.Month3.1	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	1	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_10_S54_AZ20_mut	25N_Month3_10	12986.25N.Month3.10	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	10	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_11_S55_AZ20_mut	25N_Month3_11	12986.25N.Month3.11	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	11	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_12_S56_AZ20_mut	25N_Month3_12	12986.25N.Month3.12	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	12	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_13_S254_AZ20_mut	25N_Month3_13	12986.25N.Month3.13	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	13	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_14_S255_AZ20_mut	25N_Month3_14	12986.25N.Month3.14	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	14	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_15_S256_AZ20_mut	25N_Month3_15	12986.25N.Month3.15	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	15	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_17_S258_AZ20_mut	25N_Month3_17	12986.25N.Month3.17	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	17	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_18_S186_AZ20_mut	25N_Month3_18	12986.25N.Month3.18	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	18	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_19_S259_AZ20_mut	25N_Month3_19	12986.25N.Month3.19	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	19	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_2_S46_AZ20_mut	25N_Month3_2	12986.25N.Month3.2	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	2	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_20_S26_AZ20_mut	25N_Month3_20	12986.25N.Month3.20	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	20	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_21_S26_AZ20_mut	25N_Month3_21	12986.25N.Month3.21	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	21	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_22_S262_AZ20_mut	25N_Month3_22	12986.25N.Month3.22	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	22	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_23_S26_AZ20_mut	25N_Month3_23	12986.25N.Month3.23	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	23	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_24_S264_AZ20_mut	25N_Month3_24	12986.25N.Month3.24	4	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	24	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_3_S47_AZ20_mut	25N_Month3_3	12986.25N.Month3.3	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	3	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_4_S48_AZ20_mut	25N_Month3_4	12986.25N.Month3.4	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	4	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_5_S49_AZ20_mut	25N_Month3_5	12986.25N.Month3.5	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	5	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
25N_Month3_6_S5_AZ20_mut	25N_Month3_6	12986.25N.Month3.6	1	25	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	25N	6	5/4/17 0:00	25N	male	25N	A2	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
