sample,phage_id,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with unknown function,Viral genes with host benefits,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,simple_id
41LL_Day7_7_S341,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Day7_7_S341/dramv-distill/vMAG_stats.tsv,41LL_Day7_7
41LL_Day7_6_S,14__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,11.0,14.0,10.0,2.0,5.0,./DRAMv/41LL_Day7_6_S/dramv-distill/vMAG_stats.tsv,41LL_Day7_6
41LL_Day7_6_S,2__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,10.0,11.0,12.0,1.0,1.0,./DRAMv/41LL_Day7_6_S/dramv-distill/vMAG_stats.tsv,41LL_Day7_6
41LL_Day7_8_S349,16__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,13.0,0.0,10.0,10.0,9.0,./DRAMv/41LL_Day7_8_S349/dramv-distill/vMAG_stats.tsv,41LL_Day7_8
41LL_Day7_8_S349,2__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,7.0,2.0,12.0,8.0,5.0,./DRAMv/41LL_Day7_8_S349/dramv-distill/vMAG_stats.tsv,41LL_Day7_8
41LL_Day7_8_S349,3__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Day7_8_S349/dramv-distill/vMAG_stats.tsv,41LL_Day7_8
41LL_Day7_9_S357,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,16.0,0.0,10.0,10.0,5.0,./DRAMv/41LL_Day7_9_S357/dramv-distill/vMAG_stats.tsv,41LL_Day7_9
41LL_Day7_9_S357,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,12.0,8.0,1.0,./DRAMv/41LL_Day7_9_S357/dramv-distill/vMAG_stats.tsv,41LL_Day7_9
41LL_Day7_9_S357,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Day7_9_S357/dramv-distill/vMAG_stats.tsv,41LL_Day7_9
41LL_Month3_10_S1501,2__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,3.0,7.0,12.0,9.0,4.0,./DRAMv/41LL_Month3_10_S1501/dramv-distill/vMAG_stats.tsv,41LL_Month3_10
41LL_Month3_10_S1501,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,9.0,10.0,10.0,7.0,./DRAMv/41LL_Month3_10_S1501/dramv-distill/vMAG_stats.tsv,41LL_Month3_10
41LL_Month3_11_S1509,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,16.0,0.0,10.0,10.0,5.0,./DRAMv/41LL_Month3_11_S1509/dramv-distill/vMAG_stats.tsv,41LL_Month3_11
41LL_Month3_11_S1509,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,12.0,8.0,1.0,./DRAMv/41LL_Month3_11_S1509/dramv-distill/vMAG_stats.tsv,41LL_Month3_11
41LL_Month3_11_S1509,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_11_S1509/dramv-distill/vMAG_stats.tsv,41LL_Month3_11
41LL_Month3_12_S1517,1__0_partial_1-cat_1,1,False,False,60,11,0,False,0.08333333333333333,19.0,17.0,7.0,10.0,2.0,5.0,./DRAMv/41LL_Month3_12_S1517/dramv-distill/vMAG_stats.tsv,41LL_Month3_12
41LL_Month3_12_S1517,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,15.0,6.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_12_S1517/dramv-distill/vMAG_stats.tsv,41LL_Month3_12
41LL_Month3_13_S14,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,11.0,10.0,5.0,10.0,./DRAMv/41LL_Month3_13_S14/dramv-distill/vMAG_stats.tsv,41LL_Month3_13
41LL_Month3_13_S14,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,9.0,12.0,3.0,7.0,./DRAMv/41LL_Month3_13_S14/dramv-distill/vMAG_stats.tsv,41LL_Month3_13
41LL_Month3_13_S14,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_13_S14/dramv-distill/vMAG_stats.tsv,41LL_Month3_13
41LL_Month3_14_S1438,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/41LL_Month3_14_S1438/dramv-distill/vMAG_stats.tsv,41LL_Month3_14
41LL_Month3_14_S1438,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/41LL_Month3_14_S1438/dramv-distill/vMAG_stats.tsv,41LL_Month3_14
41LL_Month3_14_S1438,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_14_S1438/dramv-distill/vMAG_stats.tsv,41LL_Month3_14
41LL_Month3_15_S1446,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,12.0,0.0,10.0,5.0,14.0,./DRAMv/41LL_Month3_15_S1446/dramv-distill/vMAG_stats.tsv,41LL_Month3_15
41LL_Month3_15_S1446,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,7.0,2.0,12.0,4.0,9.0,./DRAMv/41LL_Month3_15_S1446/dramv-distill/vMAG_stats.tsv,41LL_Month3_15
41LL_Month3_15_S1446,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_15_S1446/dramv-distill/vMAG_stats.tsv,41LL_Month3_15
41LL_Month3_16_S1454,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,19.0,8.0,7.0,11.0,2.0,14.0,./DRAMv/41LL_Month3_16_S1454/dramv-distill/vMAG_stats.tsv,41LL_Month3_16
41LL_Month3_16_S1454,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,6.0,7.0,12.0,1.0,9.0,./DRAMv/41LL_Month3_16_S1454/dramv-distill/vMAG_stats.tsv,41LL_Month3_16
41LL_Month3_17_S1462,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,10.0,14.0,10.0,2.0,5.0,./DRAMv/41LL_Month3_17_S1462/dramv-distill/vMAG_stats.tsv,41LL_Month3_17
41LL_Month3_17_S1462,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,9.0,11.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_17_S1462/dramv-distill/vMAG_stats.tsv,41LL_Month3_17
41LL_Month3_17_S1462,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_17_S1462/dramv-distill/vMAG_stats.tsv,41LL_Month3_17
41LL_Month3_18_S147,1__0_partial_1-cat_1,1,False,False,60,11,0,False,0.08333333333333333,19.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/41LL_Month3_18_S147/dramv-distill/vMAG_stats.tsv,41LL_Month3_18
41LL_Month3_18_S147,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,6.0,7.0,13.0,8.0,1.0,./DRAMv/41LL_Month3_18_S147/dramv-distill/vMAG_stats.tsv,41LL_Month3_18
41LL_Month3_18_S147,3__full_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/41LL_Month3_18_S147/dramv-distill/vMAG_stats.tsv,41LL_Month3_18
41LL_Month3_19_S1478,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/41LL_Month3_19_S1478/dramv-distill/vMAG_stats.tsv,41LL_Month3_19
41LL_Month3_19_S1478,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/41LL_Month3_19_S1478/dramv-distill/vMAG_stats.tsv,41LL_Month3_19
41LL_Month3_19_S1478,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_19_S1478/dramv-distill/vMAG_stats.tsv,41LL_Month3_19
41LL_Month3_1_S1429,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,19.0,5.0,10.0,2.0,5.0,./DRAMv/41LL_Month3_1_S1429/dramv-distill/vMAG_stats.tsv,41LL_Month3_1
41LL_Month3_1_S1429,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,15.0,5.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_1_S1429/dramv-distill/vMAG_stats.tsv,41LL_Month3_1
41LL_Month3_1_S1429,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_1_S1429/dramv-distill/vMAG_stats.tsv,41LL_Month3_1
41LL_Month3_20_S1486,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,14.0,5.0,10.0,7.0,5.0,./DRAMv/41LL_Month3_20_S1486/dramv-distill/vMAG_stats.tsv,41LL_Month3_20
41LL_Month3_20_S1486,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,5.0,11.0,7.0,1.0,./DRAMv/41LL_Month3_20_S1486/dramv-distill/vMAG_stats.tsv,41LL_Month3_20
41LL_Month3_21_S1494,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/41LL_Month3_21_S1494/dramv-distill/vMAG_stats.tsv,41LL_Month3_21
41LL_Month3_21_S1494,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/41LL_Month3_21_S1494/dramv-distill/vMAG_stats.tsv,41LL_Month3_21
41LL_Month3_21_S1494,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_21_S1494/dramv-distill/vMAG_stats.tsv,41LL_Month3_21
41LL_Month3_22_S1502,2__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/41LL_Month3_22_S1502/dramv-distill/vMAG_stats.tsv,41LL_Month3_22
41LL_Month3_22_S1502,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_22_S1502/dramv-distill/vMAG_stats.tsv,41LL_Month3_22
41LL_Month3_22_S1502,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/41LL_Month3_22_S1502/dramv-distill/vMAG_stats.tsv,41LL_Month3_22
41LL_Month3_23_S151,1__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,11.0,2.0,12.0,1.0,9.0,./DRAMv/41LL_Month3_23_S151/dramv-distill/vMAG_stats.tsv,41LL_Month3_23
41LL_Month3_23_S151,1__1_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/41LL_Month3_23_S151/dramv-distill/vMAG_stats.tsv,41LL_Month3_23
41LL_Month3_24_S1518,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,5.0,14.0,./DRAMv/41LL_Month3_24_S1518/dramv-distill/vMAG_stats.tsv,41LL_Month3_24
41LL_Month3_24_S1518,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,12.0,4.0,9.0,./DRAMv/41LL_Month3_24_S1518/dramv-distill/vMAG_stats.tsv,41LL_Month3_24
41LL_Month3_24_S1518,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_24_S1518/dramv-distill/vMAG_stats.tsv,41LL_Month3_24
41LL_Month3_2_S1437,17__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,13.0,0.0,10.0,5.0,14.0,./DRAMv/41LL_Month3_2_S1437/dramv-distill/vMAG_stats.tsv,41LL_Month3_2
41LL_Month3_2_S1437,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,7.0,2.0,11.0,5.0,9.0,./DRAMv/41LL_Month3_2_S1437/dramv-distill/vMAG_stats.tsv,41LL_Month3_2
41LL_Month3_3_S1445,2__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/41LL_Month3_3_S1445/dramv-distill/vMAG_stats.tsv,41LL_Month3_3
41LL_Month3_3_S1445,2__1_partial_1-cat_1,1,False,False,46,7,0,False,0.06521739130434782,11.0,6.0,7.0,13.0,8.0,1.0,./DRAMv/41LL_Month3_3_S1445/dramv-distill/vMAG_stats.tsv,41LL_Month3_3
41LL_Month3_3_S1445,2__2_partial_1-cat_1,1,False,False,27,4,0,False,0.037037037037037035,1.0,1.0,0.0,23.0,2.0,0.0,./DRAMv/41LL_Month3_3_S1445/dramv-distill/vMAG_stats.tsv,41LL_Month3_3
41LL_Month3_4_S145,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_4_S145/dramv-distill/vMAG_stats.tsv,41LL_Month3_4
41LL_Month3_4_S145,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,12.0,8.0,1.0,./DRAMv/41LL_Month3_4_S145/dramv-distill/vMAG_stats.tsv,41LL_Month3_4
41LL_Month3_4_S145,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,16.0,0.0,10.0,10.0,5.0,./DRAMv/41LL_Month3_4_S145/dramv-distill/vMAG_stats.tsv,41LL_Month3_4
41LL_Month3_5_S1461,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,11.0,10.0,8.0,7.0,./DRAMv/41LL_Month3_5_S1461/dramv-distill/vMAG_stats.tsv,41LL_Month3_5
41LL_Month3_5_S1461,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,8.0,12.0,7.0,4.0,./DRAMv/41LL_Month3_5_S1461/dramv-distill/vMAG_stats.tsv,41LL_Month3_5
41LL_Month3_5_S1461,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_5_S1461/dramv-distill/vMAG_stats.tsv,41LL_Month3_5
41LL_Month3_7_S1477,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/41LL_Month3_7_S1477/dramv-distill/vMAG_stats.tsv,41LL_Month3_7
41LL_Month3_7_S1477,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_7_S1477/dramv-distill/vMAG_stats.tsv,41LL_Month3_7
41LL_Month3_7_S1477,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_7_S1477/dramv-distill/vMAG_stats.tsv,41LL_Month3_7
41LL_Month3_7_S1477,3__full_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_7_S1477/dramv-distill/vMAG_stats.tsv,41LL_Month3_7
41LL_Month3_9_S149,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/41LL_Month3_9_S149/dramv-distill/vMAG_stats.tsv,41LL_Month3_9
41LL_Month3_9_S149,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/41LL_Month3_9_S149/dramv-distill/vMAG_stats.tsv,41LL_Month3_9
41LL_Month3_9_S149,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/41LL_Month3_9_S149/dramv-distill/vMAG_stats.tsv,41LL_Month3_9
41LL_Month3_8_S1485,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/41LL_Month3_8_S1485/dramv-distill/vMAG_stats.tsv,41LL_Month3_8
41LL_Month3_8_S1485,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/41LL_Month3_8_S1485/dramv-distill/vMAG_stats.tsv,41LL_Month3_8
41LL_Month3_8_S1485,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41LL_Month3_8_S1485/dramv-distill/vMAG_stats.tsv,41LL_Month3_8
41L_Month10_10_S649_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/41L_Month10_10_S649_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_10
41L_Month10_10_S649_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/41L_Month10_10_S649_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_10
41L_Month10_10_S649_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41L_Month10_10_S649_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_10
41L_Month10_11_S657_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,9.0,10.0,10.0,7.0,./DRAMv/41L_Month10_11_S657_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_11
41L_Month10_11_S657_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,7.0,11.0,9.0,4.0,./DRAMv/41L_Month10_11_S657_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_11
41L_Month10_12_S665_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41L_Month10_12_S665_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_12
41L_Month10_12_S665_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,7.0,12.0,./DRAMv/41L_Month10_12_S665_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_12
41L_Month10_12_S665_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,12.0,5.0,8.0,./DRAMv/41L_Month10_12_S665_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_12
41L_Month10_14_S586_L002,1__0_partial_1-cat_1,1,False,False,60,11,0,False,0.08333333333333333,19.0,5.0,9.0,10.0,10.0,7.0,./DRAMv/41L_Month10_14_S586_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_14
41L_Month10_14_S586_L002,1__1_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,3.0,7.0,13.0,8.0,4.0,./DRAMv/41L_Month10_14_S586_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_14
41L_Month10_14_S586_L002,1__2_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,0.0,1.0,10.0,0.0,1.0,./DRAMv/41L_Month10_14_S586_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_14
41L_Month10_13_S578_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/41L_Month10_13_S578_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_13
41L_Month10_13_S578_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/41L_Month10_13_S578_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_13
41L_Month10_13_S578_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41L_Month10_13_S578_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_13
41L_Month10_15_S594_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/41L_Month10_15_S594_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_15
41L_Month10_15_S594_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/41L_Month10_15_S594_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_15
41L_Month10_15_S594_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41L_Month10_15_S594_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_15
41L_Month10_16_S602_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/41L_Month10_16_S602_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_16
41L_Month10_16_S602_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,7.0,12.0,1.0,9.0,./DRAMv/41L_Month10_16_S602_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_16
41L_Month10_16_S602_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41L_Month10_16_S602_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_16
41L_Month10_17_S610_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/41L_Month10_17_S610_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_17
41L_Month10_17_S610_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,12.0,3.0,5.0,./DRAMv/41L_Month10_17_S610_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_17
41L_Month10_17_S610_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41L_Month10_17_S610_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_17
41L_Month10_18_S618_L002,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,9.0,10.0,5.0,12.0,./DRAMv/41L_Month10_18_S618_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_18
41L_Month10_18_S618_L002,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,8.0,12.0,3.0,8.0,./DRAMv/41L_Month10_18_S618_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_18
41L_Month10_18_S618_L002,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/41L_Month10_18_S618_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_18
41L_Month10_19_S626_L002,14__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41L_Month10_19_S626_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_19
41L_Month10_19_S626_L002,26__full_1-cat_1,1,False,False,37,8,0,False,0.10810810810810813,16.0,8.0,0.0,7.0,2.0,4.0,./DRAMv/41L_Month10_19_S626_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_19
41L_Month10_19_S626_L002,34__full_1-cat_1,1,False,False,24,0,0,False,0.04166666666666666,5.0,14.0,0.0,3.0,2.0,0.0,./DRAMv/41L_Month10_19_S626_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_19
41L_Month10_19_S626_L002,4__0_partial_1-cat_1,1,False,False,46,7,0,False,0.06521739130434782,11.0,17.0,2.0,12.0,3.0,1.0,./DRAMv/41L_Month10_19_S626_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_19
41L_Month10_1_S577_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/41L_Month10_1_S577_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_1
41L_Month10_1_S577_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,19.0,3.0,10.0,4.0,5.0,./DRAMv/41L_Month10_1_S577_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_1
41L_Month10_1_S577_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,14.0,5.0,12.0,2.0,1.0,./DRAMv/41L_Month10_1_S577_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_1
41L_Month10_20_S634_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,16.0,0.0,10.0,10.0,5.0,./DRAMv/41L_Month10_20_S634_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_20
41L_Month10_20_S634_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,11.0,9.0,1.0,./DRAMv/41L_Month10_20_S634_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_20
41L_Month10_21_S642_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/41L_Month10_21_S642_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_21
41L_Month10_21_S642_L002,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,11.0,2.0,11.0,1.0,9.0,./DRAMv/41L_Month10_21_S642_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_21
41L_Month10_22_S650_L002,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/41L_Month10_22_S650_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_22
41L_Month10_22_S650_L002,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/41L_Month10_22_S650_L002/dramv-distill/vMAG_stats.tsv,41L_Month10_22
