,Unnamed: 0,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with host benefits,Viral genes with unknown function,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,sample,simple_id
465,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month10_2_S201/dramv-distill/vMAG_stats.tsv,23LL_Month10_2_S201,23LL_Month10_2
466,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,9.0,6.0,./23LL_Month10_3_S209/dramv-distill/vMAG_stats.tsv,23LL_Month10_3_S209,23LL_Month10_3
467,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,10.0,6.0,./23LL_Month10_3_S209/dramv-distill/vMAG_stats.tsv,23LL_Month10_3_S209,23LL_Month10_3
468,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month10_3_S209/dramv-distill/vMAG_stats.tsv,23LL_Month10_3_S209,23LL_Month10_3
469,1__0_partial_1-cat_1,1,False,False,50,9,0,True,0.08,4.0,16.0,14.0,8.0,4.0,4.0,./23LL_Month10_4_S217/dramv-distill/vMAG_stats.tsv,23LL_Month10_4_S217,23LL_Month10_4
470,1__1_partial_1-cat_1,1,False,False,57,6,0,False,0.0,0.0,19.0,13.0,16.0,4.0,5.0,./23LL_Month10_4_S217/dramv-distill/vMAG_stats.tsv,23LL_Month10_4_S217,23LL_Month10_4
471,1__2_partial_1-cat_1,1,False,False,18,3,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month10_4_S217/dramv-distill/vMAG_stats.tsv,23LL_Month10_4_S217,23LL_Month10_4
472,11__full_1-cat_2,2,False,False,27,1,0,False,0.0,2.0,10.0,0.0,12.0,1.0,2.0,./23LL_Month10_5_S225/dramv-distill/vMAG_stats.tsv,23LL_Month10_5_S225,23LL_Month10_5
473,1__0_partial_1-cat_1,1,False,False,18,2,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month10_5_S225/dramv-distill/vMAG_stats.tsv,23LL_Month10_5_S225,23LL_Month10_5
474,2__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23LL_Month10_5_S225/dramv-distill/vMAG_stats.tsv,23LL_Month10_5_S225,23LL_Month10_5
475,2__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,14.0,18.0,4.0,17.0,1.0,2.0,./23LL_Month10_5_S225/dramv-distill/vMAG_stats.tsv,23LL_Month10_5_S225,23LL_Month10_5
476,1__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month10_7_S241/dramv-distill/vMAG_stats.tsv,23LL_Month10_7_S241,23LL_Month10_7
477,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./23LL_Month10_7_S241/dramv-distill/vMAG_stats.tsv,23LL_Month10_7_S241,23LL_Month10_7
478,2__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./23LL_Month10_7_S241/dramv-distill/vMAG_stats.tsv,23LL_Month10_7_S241,23LL_Month10_7
479,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23LL_Month10_8_S249/dramv-distill/vMAG_stats.tsv,23LL_Month10_8_S249,23LL_Month10_8
480,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23LL_Month10_8_S249/dramv-distill/vMAG_stats.tsv,23LL_Month10_8_S249,23LL_Month10_8
481,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month10_8_S249/dramv-distill/vMAG_stats.tsv,23LL_Month10_8_S249,23LL_Month10_8
482,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,12.0,17.0,4.0,5.0,./23LL_Month10_9_S257/dramv-distill/vMAG_stats.tsv,23LL_Month10_9_S257,23LL_Month10_9
483,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./23LL_Month10_9_S257/dramv-distill/vMAG_stats.tsv,23LL_Month10_9_S257,23LL_Month10_9
484,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month10_9_S257/dramv-distill/vMAG_stats.tsv,23LL_Month10_9_S257,23LL_Month10_9
485,9__full_1-cat_1,1,False,False,14,3,0,False,0.0,0.0,3.0,7.0,4.0,0.0,0.0,./23LL_Month10_9_S257/dramv-distill/vMAG_stats.tsv,23LL_Month10_9_S257,23LL_Month10_9
486,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23LL_Month1_10_S169/dramv-distill/vMAG_stats.tsv,23LL_Month1_10_S169,23LL_Month1_10
487,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23LL_Month1_10_S169/dramv-distill/vMAG_stats.tsv,23LL_Month1_10_S169,23LL_Month1_10
488,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_10_S169/dramv-distill/vMAG_stats.tsv,23LL_Month1_10_S169,23LL_Month1_10
489,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,4.0,11.0,./23LL_Month1_11_S177/dramv-distill/vMAG_stats.tsv,23LL_Month1_11_S177,23LL_Month1_11
490,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,5.0,11.0,./23LL_Month1_11_S177/dramv-distill/vMAG_stats.tsv,23LL_Month1_11_S177,23LL_Month1_11
491,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23LL_Month1_11_S177/dramv-distill/vMAG_stats.tsv,23LL_Month1_11_S177,23LL_Month1_11
492,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23LL_Month1_12_S185/dramv-distill/vMAG_stats.tsv,23LL_Month1_12_S185,23LL_Month1_12
493,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,1.0,5.0,./23LL_Month1_12_S185/dramv-distill/vMAG_stats.tsv,23LL_Month1_12_S185,23LL_Month1_12
494,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month1_12_S185/dramv-distill/vMAG_stats.tsv,23LL_Month1_12_S185,23LL_Month1_12
495,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23LL_Month1_13_S98/dramv-distill/vMAG_stats.tsv,23LL_Month1_13_S98,23LL_Month1_13
496,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23LL_Month1_13_S98/dramv-distill/vMAG_stats.tsv,23LL_Month1_13_S98,23LL_Month1_13
497,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_13_S98/dramv-distill/vMAG_stats.tsv,23LL_Month1_13_S98,23LL_Month1_13
498,1__0_partial_1-cat_1,1,False,False,50,9,0,True,0.06,7.0,16.0,14.0,8.0,1.0,4.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
499,1__1_partial_1-cat_1,1,False,False,55,6,0,False,0.0,3.0,17.0,12.0,17.0,1.0,5.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
500,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
501,23__full-cat_1,1,False,False,17,6,0,False,0.17647058823529413,7.0,6.0,1.0,1.0,0.0,2.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
502,31__full_1-cat_1,1,False,False,3,0,0,False,0.0,0.0,2.0,1.0,0.0,0.0,0.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
503,9__full_1-cat_2,2,False,False,29,1,0,False,0.0,3.0,10.0,0.0,12.0,1.0,3.0,./23LL_Month1_14_S106/dramv-distill/vMAG_stats.tsv,23LL_Month1_14_S106,23LL_Month1_14
504,1__0_partial_1-cat_1,1,False,False,50,9,0,True,0.06,10.0,16.0,0.0,8.0,5.0,11.0,./23LL_Month1_15_S114/dramv-distill/vMAG_stats.tsv,23LL_Month1_15_S114,23LL_Month1_15
505,1__1_partial_1-cat_1,1,False,False,19,3,0,False,0.05263157894736842,3.0,0.0,0.0,14.0,0.0,2.0,./23LL_Month1_15_S114/dramv-distill/vMAG_stats.tsv,23LL_Month1_15_S114,23LL_Month1_15
506,2__0_partial_1-cat_1,1,False,False,58,7,0,False,0.017241379310344827,5.0,18.0,2.0,18.0,4.0,11.0,./23LL_Month1_15_S114/dramv-distill/vMAG_stats.tsv,23LL_Month1_15_S114,23LL_Month1_15
507,1__0_partial_1-cat_1,1,False,False,56,6,0,False,0.0,14.0,18.0,2.0,17.0,3.0,2.0,./23LL_Month1_16_S122/dramv-distill/vMAG_stats.tsv,23LL_Month1_16_S122,23LL_Month1_16
508,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./23LL_Month1_16_S122/dramv-distill/vMAG_stats.tsv,23LL_Month1_16_S122,23LL_Month1_16
509,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23LL_Month1_16_S122/dramv-distill/vMAG_stats.tsv,23LL_Month1_16_S122,23LL_Month1_16
510,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./23LL_Month1_17_S1/dramv-distill/vMAG_stats.tsv,23LL_Month1_17_S1,23LL_Month1_17
511,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./23LL_Month1_17_S1/dramv-distill/vMAG_stats.tsv,23LL_Month1_17_S1,23LL_Month1_17
512,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month1_17_S1/dramv-distill/vMAG_stats.tsv,23LL_Month1_17_S1,23LL_Month1_17
513,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,8.0,18.0,5.0,17.0,7.0,2.0,./23LL_Month1_18_S138/dramv-distill/vMAG_stats.tsv,23LL_Month1_18_S138,23LL_Month1_18
514,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,11.0,16.0,4.0,7.0,8.0,3.0,./23LL_Month1_18_S138/dramv-distill/vMAG_stats.tsv,23LL_Month1_18_S138,23LL_Month1_18
515,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month1_18_S138/dramv-distill/vMAG_stats.tsv,23LL_Month1_18_S138,23LL_Month1_18
516,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23LL_Month1_19_S146/dramv-distill/vMAG_stats.tsv,23LL_Month1_19_S146,23LL_Month1_19
517,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,14.0,18.0,4.0,17.0,1.0,2.0,./23LL_Month1_19_S146/dramv-distill/vMAG_stats.tsv,23LL_Month1_19_S146,23LL_Month1_19
518,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23LL_Month1_19_S146/dramv-distill/vMAG_stats.tsv,23LL_Month1_19_S146,23LL_Month1_19
519,1__0_partial_1-cat_1,1,False,False,50,9,0,True,0.06,13.0,16.0,0.0,8.0,10.0,3.0,./23LL_Month1_1_S97/dramv-distill/vMAG_stats.tsv,23LL_Month1_1_S97,23LL_Month1_1
520,1__1_partial_1-cat_1,1,False,False,57,6,0,False,0.0,8.0,18.0,2.0,18.0,9.0,2.0,./23LL_Month1_1_S97/dramv-distill/vMAG_stats.tsv,23LL_Month1_1_S97,23LL_Month1_1
521,2__0_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23LL_Month1_1_S97/dramv-distill/vMAG_stats.tsv,23LL_Month1_1_S97,23LL_Month1_1
522,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,8.0,18.0,2.0,17.0,1.0,11.0,./23LL_Month1_20_S154/dramv-distill/vMAG_stats.tsv,23LL_Month1_20_S154,23LL_Month1_20
523,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,14.0,16.0,0.0,7.0,1.0,11.0,./23LL_Month1_20_S154/dramv-distill/vMAG_stats.tsv,23LL_Month1_20_S154,23LL_Month1_20
524,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23LL_Month1_20_S154/dramv-distill/vMAG_stats.tsv,23LL_Month1_20_S154,23LL_Month1_20
525,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,6.0,17.0,1.0,11.0,./23LL_Month1_22_S17/dramv-distill/vMAG_stats.tsv,23LL_Month1_22_S17,23LL_Month1_22
526,2__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,7.0,7.0,1.0,11.0,./23LL_Month1_22_S17/dramv-distill/vMAG_stats.tsv,23LL_Month1_22_S17,23LL_Month1_22
527,2__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_22_S17/dramv-distill/vMAG_stats.tsv,23LL_Month1_22_S17,23LL_Month1_22
528,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,11.0,18.0,8.0,17.0,1.0,2.0,./23LL_Month1_23_S178/dramv-distill/vMAG_stats.tsv,23LL_Month1_23_S178,23LL_Month1_23
529,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,15.0,16.0,7.0,7.0,1.0,3.0,./23LL_Month1_23_S178/dramv-distill/vMAG_stats.tsv,23LL_Month1_23_S178,23LL_Month1_23
530,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month1_23_S178/dramv-distill/vMAG_stats.tsv,23LL_Month1_23_S178,23LL_Month1_23
531,10__full_1-cat_1,1,False,False,142,7,2,False,0.007042253521126761,1.0,34.0,0.0,98.0,3.0,6.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
532,11__0_partial_1-cat_1,1,False,False,65,5,0,False,0.015384615384615384,1.0,14.0,1.0,45.0,0.0,4.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
533,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,4.0,10.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
534,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,5.0,9.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
535,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
536,32__full_1-cat_2,2,False,False,82,11,0,False,0.024390243902439025,2.0,4.0,0.0,74.0,1.0,1.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
537,4__0_partial-cat_1,1,False,False,40,2,0,False,0.0,0.0,6.0,1.0,27.0,2.0,4.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
538,56__full-cat_2,2,False,False,23,2,0,False,0.0,0.0,1.0,0.0,22.0,0.0,0.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
539,5__0_partial_1-cat_1,1,False,False,30,2,0,False,0.03333333333333333,1.0,3.0,3.0,20.0,0.0,3.0,./23LL_Month1_24_S186/dramv-distill/vMAG_stats.tsv,23LL_Month1_24_S186,23LL_Month1_24
540,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,4.0,2.0,./23LL_Month1_3_S11/dramv-distill/vMAG_stats.tsv,23LL_Month1_3_S11,23LL_Month1_3
541,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,14.0,7.0,5.0,3.0,./23LL_Month1_3_S11/dramv-distill/vMAG_stats.tsv,23LL_Month1_3_S11,23LL_Month1_3
542,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23LL_Month1_3_S11/dramv-distill/vMAG_stats.tsv,23LL_Month1_3_S11,23LL_Month1_3
543,1__0_partial_1-cat_1,1,False,False,58,7,0,False,0.017241379310344827,1.0,18.0,6.0,18.0,4.0,11.0,./23LL_Month1_4_S121/dramv-distill/vMAG_stats.tsv,23LL_Month1_4_S121,23LL_Month1_4
544,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23LL_Month1_4_S121/dramv-distill/vMAG_stats.tsv,23LL_Month1_4_S121,23LL_Month1_4
545,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,1.0,0.0,2.0,12.0,0.0,2.0,./23LL_Month1_4_S121/dramv-distill/vMAG_stats.tsv,23LL_Month1_4_S121,23LL_Month1_4
546,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23LL_Month1_5_S129/dramv-distill/vMAG_stats.tsv,23LL_Month1_5_S129,23LL_Month1_5
547,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23LL_Month1_5_S129/dramv-distill/vMAG_stats.tsv,23LL_Month1_5_S129,23LL_Month1_5
548,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month1_5_S129/dramv-distill/vMAG_stats.tsv,23LL_Month1_5_S129,23LL_Month1_5
549,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23LL_Month1_6_S137/dramv-distill/vMAG_stats.tsv,23LL_Month1_6_S137,23LL_Month1_6
550,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./23LL_Month1_6_S137/dramv-distill/vMAG_stats.tsv,23LL_Month1_6_S137,23LL_Month1_6
551,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./23LL_Month1_6_S137/dramv-distill/vMAG_stats.tsv,23LL_Month1_6_S137,23LL_Month1_6
552,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./23LL_Month1_7_S145/dramv-distill/vMAG_stats.tsv,23LL_Month1_7_S145,23LL_Month1_7
553,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,0.0,18.0,12.0,17.0,4.0,5.0,./23LL_Month1_7_S145/dramv-distill/vMAG_stats.tsv,23LL_Month1_7_S145,23LL_Month1_7
554,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,1.0,0.0,2.0,12.0,0.0,2.0,./23LL_Month1_7_S145/dramv-distill/vMAG_stats.tsv,23LL_Month1_7_S145,23LL_Month1_7
555,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,8.0,18.0,2.0,17.0,1.0,11.0,./23LL_Month1_8_S15/dramv-distill/vMAG_stats.tsv,23LL_Month1_8_S15,23LL_Month1_8
556,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,14.0,16.0,0.0,7.0,1.0,11.0,./23LL_Month1_8_S15/dramv-distill/vMAG_stats.tsv,23LL_Month1_8_S15,23LL_Month1_8
557,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./23LL_Month1_8_S15/dramv-distill/vMAG_stats.tsv,23LL_Month1_8_S15,23LL_Month1_8
558,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,4.0,2.0,./23LL_Month1_9_S161/dramv-distill/vMAG_stats.tsv,23LL_Month1_9_S161,23LL_Month1_9
559,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,14.0,7.0,5.0,3.0,./23LL_Month1_9_S161/dramv-distill/vMAG_stats.tsv,23LL_Month1_9_S161,23LL_Month1_9
560,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23LL_Month1_9_S161/dramv-distill/vMAG_stats.tsv,23LL_Month1_9_S161,23LL_Month1_9
561,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./23LL_Month3_10_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_10_S,23LL_Month3_10
562,3__0_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23LL_Month3_10_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_10_S,23LL_Month3_10
563,7__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,20.0,15.0,2.0,5.0,1.0,3.0,./23LL_Month3_10_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_10_S,23LL_Month3_10
564,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,1.0,4.0,./23LL_Month3_11_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_11_S,23LL_Month3_11
565,3__0_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,5.0,0.0,0.0,12.0,0.0,0.0,./23LL_Month3_11_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_11_S,23LL_Month3_11
566,7__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,20.0,15.0,0.0,5.0,1.0,5.0,./23LL_Month3_11_S/dramv-distill/vMAG_stats.tsv,23LL_Month3_11_S,23LL_Month3_11
567,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./23LL_Month3_12_S32/dramv-distill/vMAG_stats.tsv,23LL_Month3_12_S32,23LL_Month3_12
568,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./23LL_Month3_12_S32/dramv-distill/vMAG_stats.tsv,23LL_Month3_12_S32,23LL_Month3_12
569,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23LL_Month3_12_S32/dramv-distill/vMAG_stats.tsv,23LL_Month3_12_S32,23LL_Month3_12
570,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./23LL_Month3_13_S165/dramv-distill/vMAG_stats.tsv,23LL_Month3_13_S165,23LL_Month3_13
571,2__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,12.0,17.0,4.0,5.0,./23LL_Month3_13_S165/dramv-distill/vMAG_stats.tsv,23LL_Month3_13_S165,23LL_Month3_13
572,3__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month3_13_S165/dramv-distill/vMAG_stats.tsv,23LL_Month3_13_S165,23LL_Month3_13
573,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./23LL_Month3_14_S166/dramv-distill/vMAG_stats.tsv,23LL_Month3_14_S166,23LL_Month3_14
574,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./23LL_Month3_14_S166/dramv-distill/vMAG_stats.tsv,23LL_Month3_14_S166,23LL_Month3_14
575,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month3_14_S166/dramv-distill/vMAG_stats.tsv,23LL_Month3_14_S166,23LL_Month3_14
576,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,7.0,17.0,9.0,2.0,./23LL_Month3_15_S167/dramv-distill/vMAG_stats.tsv,23LL_Month3_15_S167,23LL_Month3_15
577,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,9.0,7.0,10.0,3.0,./23LL_Month3_15_S167/dramv-distill/vMAG_stats.tsv,23LL_Month3_15_S167,23LL_Month3_15
578,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./23LL_Month3_15_S167/dramv-distill/vMAG_stats.tsv,23LL_Month3_15_S167,23LL_Month3_15
579,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./23LL_Month3_16_S168/dramv-distill/vMAG_stats.tsv,23LL_Month3_16_S168,23LL_Month3_16
580,1__1_partial_1-cat_1,1,False,False,50,9,0,True,0.06,3.0,16.0,8.0,9.0,10.0,4.0,./23LL_Month3_16_S168/dramv-distill/vMAG_stats.tsv,23LL_Month3_16_S168,23LL_Month3_16
581,1__2_partial_1-cat_1,1,False,False,18,3,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./23LL_Month3_16_S168/dramv-distill/vMAG_stats.tsv,23LL_Month3_16_S168,23LL_Month3_16
