	index	PERMANOVA_PseudoF	p_value	unifrac_type	num_samples	num_sequences
1435	tdcD	9.727369853249236	0.001	unweighted	1875	1875
1436	rep_1	12.754263710803002	0.001	unweighted	1878	1878
1437	argO	20.915181572104192	0.001	unweighted	1936	1936
1438	yrfG	9.148525360930837	0.001	unweighted	1918	1918
1439	cyaA	7.647536795432926	0.001	unweighted	1929	1929
1440	proX	23.72258498802499	0.001	unweighted	1887	1887
1441	mltA	19.673029984795747	0.001	unweighted	1929	1929
1442	xylA	17.80106927520434	0.001	unweighted	1881	1881
1443	glcD	9.045102279526018	0.001	unweighted	1880	1880
1444	umuD	9.410218301203608	0.001	unweighted	1888	1888
1445	hsrA	17.254198157052492	0.001	unweighted	1888	1888
1446	moaC	5.725678858199272	0.001	unweighted	1931	1931
1447	dnaX	19.349367499415848	0.001	unweighted	1912	1912
1448	cysS	15.59094529855594	0.001	unweighted	1931	1931
1449	ycjT	10.396767056789681	0.001	unweighted	1874	1874
1450	pth	7.03117208876824	0.001	unweighted	1933	1933
1451	plsC	9.177253236802294	0.001	unweighted	1931	1931
1452	tnpA	15.74257027943672	0.001	unweighted	1847	1847
1453	nrdR	16.802479824846845	0.001	unweighted	1938	1938
1454	csrD	6.676231069726215	0.001	unweighted	1929	1929
1455	ycdZ	8.44361376638769	0.001	unweighted	1883	1883
1456	hyaD	8.332485760812986	0.001	unweighted	1882	1882
1457	rpsM	10.197167732990536	0.001	unweighted	1937	1937
1458	eutE_1	3.9356820337255503	0.001	unweighted	1898	1898
1459	yacG	11.772788913438575	0.001	unweighted	1932	1932
1460	rdgB	18.399269126532673	0.001	unweighted	1927	1927
1461	aaeA_3	23.14143082590306	0.001	unweighted	1941	1941
1462	envR	8.89108206358844	0.001	unweighted	1888	1888
1463	ribE	20.62594499584704	0.001	unweighted	1928	1928
1464	yeeJ_2	5.182362973746815	0.001	unweighted	1894	1894
1465	ihfA	3.65275197401688	0.003	unweighted	1940	1940
1466	yiaO_2	11.211971518269104	0.001	unweighted	1950	1950
1467	amiA	4.92520327112098	0.001	unweighted	1889	1889
1468	mraY	11.858317073164732	0.001	unweighted	1936	1936
1469	rpsG	8.234691868426335	0.001	unweighted	1916	1916
1470	rbsK_3	25.72463388310341	0.001	unweighted	1942	1942
1471	fruA_2	23.25788092568433	0.001	unweighted	1949	1949
1472	ligA	5.481150323820836	0.001	unweighted	1929	1929
1473	mtr	5.667224103409173	0.001	unweighted	1929	1929
1474	cyoE	20.163517665248936	0.001	unweighted	1891	1891
1475	fimF_2	12.039313836981346	0.001	unweighted	1897	1897
1476	fklB	13.268350796088331	0.001	unweighted	1884	1884
1477	argE	10.434269841744667	0.001	unweighted	1888	1888
1478	asnA	17.30435640584443	0.001	unweighted	1885	1885
1479	ybhL_2	7.984269659038609	0.001	unweighted	1890	1890
1480	pduC	5.738161429976409	0.001	unweighted	1881	1881
1481	treC	13.475602288770556	0.001	unweighted	1882	1882
1482	ydiI	5.231156356419186	0.001	unweighted	1886	1886
1483	lpxM	6.181852612031059	0.001	unweighted	1882	1882
1484	ybjG	6.9732038370078575	0.001	unweighted	1894	1894
1485	menD	5.97949845543564	0.001	unweighted	1882	1882
1486	ynfD	5.194024357250453	0.001	unweighted	1878	1878
1487	ybcN	9.521117370396766	0.001	unweighted	1880	1880
1488	dgt	11.71694433514776	0.001	unweighted	1881	1881
1489	ecfT	21.208111669184312	0.001	unweighted	1889	1889
1490	rpsS	5.868679330827304	0.001	unweighted	1926	1926
1491	tauB	20.09152439803662	0.001	unweighted	1883	1883
1492	yggD	22.299624616183795	0.001	unweighted	1887	1887
1493	yfgI	5.307261138264752	0.001	unweighted	1891	1891
1494	trpB	7.023030700343643	0.001	unweighted	1933	1933
1495	fruB_1	5.838833958144257	0.001	unweighted	1895	1895
1496	fhlA	24.122440000998807	0.001	unweighted	1883	1883
1497	cysM	5.937308882653841	0.001	unweighted	1887	1887
1498	cusC_1	16.93417002610384	0.001	unweighted	1944	1944
1499	dmsC	7.775246349324893	0.001	unweighted	1885	1885
1500	yhbY	5.684863626347845	0.001	unweighted	1932	1932
1501	agaA	6.418878339948378	0.001	unweighted	1934	1934
1502	damX	10.499158117830092	0.001	unweighted	1920	1920
1503	cbpM	6.231514139511753	0.001	unweighted	1882	1882
1504	yfgC	4.614845302205362	0.002	unweighted	1889	1889
1505	dltC	5.6413022015505465	0.001	unweighted	1878	1878
1506	yegT	4.346348195227948	0.001	unweighted	1876	1876
1507	cysG	11.408113336022298	0.001	unweighted	1870	1870
1508	yhbS	8.283664739126865	0.001	unweighted	1936	1936
1509	fhuA_1	26.54269046866663	0.001	unweighted	1947	1947
1510	yheT	7.479518644966154	0.001	unweighted	1915	1915
1511	lldR	17.773863047828527	0.001	unweighted	1891	1891
1512	uidB	5.633654678146852	0.001	unweighted	1881	1881
1513	ybjM	7.5795060134092855	0.001	unweighted	1882	1882
1514	gapA_1	5.985182940055358	0.001	unweighted	1944	1944
1515	fimZ_1	15.849192181399637	0.001	unweighted	1950	1950
1516	nrdF	23.706163624982043	0.001	unweighted	1887	1887
1517	yoaD	6.183195294443815	0.001	unweighted	1874	1874
1518	hpf	7.875693239920328	0.001	unweighted	1931	1931
1519	aceF	11.589258457044053	0.001	unweighted	1883	1883
1520	degQ	7.65941623765103	0.001	unweighted	1885	1885
1521	rpoE	4.726013706685828	0.001	unweighted	1879	1879
1522	ynaI	10.358023200484004	0.001	unweighted	1875	1875
1523	acpS	5.076875422894832	0.001	unweighted	1888	1888
1524	csgE	8.228322332843263	0.001	unweighted	1881	1881
1525	surA	12.2341792321402	0.001	unweighted	1883	1883
1526	fadB	9.927138296039812	0.001	unweighted	1883	1883
1527	potG	7.453526005929317	0.001	unweighted	1883	1883
1528	yggP_1	34.080550157122175	0.001	unweighted	1899	1899
1529	cra_1	19.540944171790322	0.001	unweighted	1899	1899
1530	gspK_1	20.634031214024265	0.001	unweighted	1898	1898
1531	npr_2	24.28558623937891	0.001	unweighted	1948	1948
1532	yaiL	17.733841609475867	0.001	unweighted	1935	1935
1533	hybF	9.575912965811327	0.001	unweighted	1888	1888
1534	phoH_2	5.825040474854341	0.001	unweighted	1890	1890
1535	rplS	20.710137543719746	0.001	unweighted	1935	1935
1536	ybgU	18.094148902058443	0.001	unweighted	1889	1889
1537	bamE	18.212937947209987	0.001	unweighted	1931	1931
1538	fadH_1	31.301200205838555	0.001	unweighted	1944	1944
1539	yciV	7.943436532002227	0.001	unweighted	1932	1932
1540	agaR_2	5.9287785226028795	0.001	unweighted	1815	1815
1541	glnH	8.503136512560024	0.001	unweighted	1882	1882
1542	rutE	5.57540459043935	0.001	unweighted	1880	1880
1543	mutS	24.075015091190497	0.001	unweighted	1928	1928
1544	yahA_1	22.131983763882875	0.001	unweighted	1892	1892
1545	yihA	10.905876127964302	0.001	unweighted	1937	1937
1546	aes_1	16.32859432819676	0.001	unweighted	1951	1951
1547	nudG	5.928739128729834	0.001	unweighted	1886	1886
1548	intA	4.979322701266589	0.001	unweighted	1873	1873
1549	glgA	8.606600582930929	0.001	unweighted	1928	1928
1550	ydjA	5.46233793710162	0.001	unweighted	1931	1931
1551	mobA	8.957245085293446	0.001	unweighted	1934	1934
1552	dusB	7.117503649536598	0.001	unweighted	1936	1936
1553	xapB	5.111056944192147	0.001	unweighted	1883	1883
1554	bssS	8.762339191055041	0.001	unweighted	1883	1883
1555	coaA_2	7.040134769390028	0.001	unweighted	1886	1886
1556	arnC_1	27.836169739939432	0.001	unweighted	1942	1942
1557	ygjV	9.602555388130028	0.001	unweighted	1881	1881
1558	ascG	24.19577164234886	0.001	unweighted	1882	1882
1559	yfcR	5.696658066045761	0.001	unweighted	1881	1881
1560	cybC	13.334191574828008	0.001	unweighted	1889	1889
1561	napB	3.6769229323364225	0.001	unweighted	1934	1934
1562	lpp	5.437286183247799	0.002	unweighted	1885	1885
1563	yddE	17.94798126054558	0.001	unweighted	1877	1877
1564	yhaO	9.380561239192488	0.001	unweighted	1865	1865
1565	glnB	4.90354106743742	0.001	unweighted	1885	1885
1566	yejF	5.650404072607392	0.001	unweighted	1883	1883
1567	mutY	20.573249819188987	0.001	unweighted	1931	1931
1568	pspA	11.098160744189343	0.001	unweighted	1882	1882
1569	yiaB	17.230196597367332	0.001	unweighted	1887	1887
1570	ydjK	5.548343382349585	0.001	unweighted	1879	1879
1571	ygcN_2	15.590070209535464	0.001	unweighted	1900	1900
1572	emrB_1	22.157254335845753	0.001	unweighted	1949	1949
1573	pitA	11.247451759586566	0.001	unweighted	1872	1872
1574	nadC_1	21.319076902111657	0.001	unweighted	1896	1896
1575	manR	16.833819021474117	0.001	unweighted	1891	1891
1576	cvrA	10.594507607384294	0.001	unweighted	1880	1880
1577	ygcU	19.50079485091144	0.001	unweighted	1932	1932
1578	uvrA	10.961969455434392	0.001	unweighted	1927	1927
1579	napH	5.427332337974859	0.001	unweighted	1878	1878
1580	waaG	17.763847088007907	0.001	unweighted	1891	1891
1581	garD_3	5.77437355350799	0.001	unweighted	1887	1887
1582	rplY	4.342359013480636	0.001	unweighted	1930	1930
1583	bacA	6.381646826009688	0.001	unweighted	1927	1927
1584	fdx	4.573264997993598	0.001	unweighted	1891	1891
1585	recJ	22.096126206521934	0.001	unweighted	1937	1937
1586	ycgR	8.052984967149996	0.001	unweighted	1930	1930
1587	dtnK_2	31.06956588845633	0.001	unweighted	1888	1888
1588	ydjX_1	5.660116770450578	0.001	unweighted	1896	1896
1589	murR_1	10.58340347171913	0.001	unweighted	1948	1948
1590	ypeA	3.2331260952120138	0.004	unweighted	1938	1938
1591	yjcC_1	42.315397061256725	0.001	unweighted	1897	1897
1592	mutM	18.749460926030928	0.001	unweighted	1938	1938
1593	ydcV	13.666382296990658	0.001	unweighted	1858	1858
1594	btuB_2	9.825221903520967	0.001	unweighted	1948	1948
1595	ygjH	7.141235912883362	0.001	unweighted	1929	1929
1596	yjfF	13.100786085992185	0.001	unweighted	1880	1880
1597	yjaA	10.691567891672197	0.001	unweighted	1879	1879
1598	panC	11.833691716814364	0.001	unweighted	1892	1892
1599	lysR	23.875562132855162	0.001	unweighted	1888	1888
1600	fimA_3	17.186539599218282	0.001	unweighted	1888	1888
1601	dgoA_1	15.238302178994399	0.001	unweighted	1899	1899
1602	insG_1	27.66164171725495	0.001	unweighted	1856	1856
1603	vgrG1_3	12.04651347790542	0.001	unweighted	1883	1883
1604	ecpC	17.39123731026471	0.001	unweighted	1881	1881
1605	ftsB	16.25766373711808	0.001	unweighted	1932	1932
1606	glpT_3	17.39124398342056	0.001	unweighted	1944	1944
1607	wcaI	5.161541471435602	0.001	unweighted	1879	1879
1608	yciH	7.596547812356914	0.001	unweighted	1925	1925
1609	rplM	8.079578327500096	0.001	unweighted	1932	1932
1610	ybgK	18.095116453182833	0.001	unweighted	1886	1886
1611	tyrP	6.500071629526857	0.001	unweighted	1884	1884
1612	zapE	8.041297766612612	0.001	unweighted	1882	1882
1613	mreB	7.176776225816984	0.001	unweighted	1927	1927
1614	hfq	12.407060768595443	0.001	unweighted	1936	1936
1615	waaY	19.497676910908243	0.001	unweighted	1876	1876
1616	fepC_3	34.0766071029472	0.001	unweighted	1941	1941
1617	nfsA	7.298956647004987	0.001	unweighted	1885	1885
1618	rhtA	5.8779772080139665	0.001	unweighted	1934	1934
1619	gatC_1	24.909918657389756	0.001	unweighted	1897	1897
1620	ycgL	8.352448290448484	0.001	unweighted	1934	1934
1621	ftsH	8.158411868534394	0.001	unweighted	1881	1881
1622	ugpB	11.67774054048189	0.001	unweighted	1882	1882
1623	ybiO	8.061100382319824	0.001	unweighted	1929	1929
1624	rhaT	10.524340382723327	0.001	unweighted	1886	1886
1625	ompN	11.574020147621603	0.001	unweighted	1866	1866
1626	wcaC	5.381423500052733	0.001	unweighted	1886	1886
1627	yciB	7.850301202539953	0.001	unweighted	1928	1928
1628	yedV	6.079603866254817	0.001	unweighted	1886	1886
1629	fes_1	28.31912634769715	0.001	unweighted	1898	1898
1630	yhhX	11.454277647865798	0.001	unweighted	1883	1883
1631	kptA	12.117262695590187	0.001	unweighted	1926	1926
1632	glmU_1	17.974382290522787	0.001	unweighted	1899	1899
1633	yqeF	23.272867747008107	0.001	unweighted	1892	1892
1634	yihU	10.94899440395987	0.001	unweighted	1889	1889
1635	prpR	18.76764626804968	0.001	unweighted	1885	1885
1636	yjhB	10.741991718243849	0.001	unweighted	1874	1874
1637	mepA_1	6.141470099646722	0.001	unweighted	1897	1897
1638	yfcF	6.277281619716216	0.001	unweighted	1929	1929
1639	srlR_2	25.651166386471306	0.001	unweighted	1949	1949
1640	narI	7.983569456500301	0.001	unweighted	1927	1927
1641	ygfS	23.318736617337247	0.001	unweighted	1887	1887
1642	chbC_1	5.88257475727394	0.001	unweighted	1894	1894
1643	araA	11.928182040851137	0.001	unweighted	1883	1883
1644	thiI	16.39361341652173	0.001	unweighted	1942	1942
1645	speD	10.039931671615324	0.001	unweighted	1934	1934
1646	malS	17.877349867701216	0.001	unweighted	1879	1879
1647	dhaL_2	29.502122830696862	0.001	unweighted	1897	1897
1648	pgaB	5.342332926826738	0.001	unweighted	1865	1865
1649	nlpI	8.289059350588632	0.001	unweighted	1879	1879
1650	psuG	5.6704188486669445	0.001	unweighted	1880	1880
1651	yeaN	5.4677370278066055	0.001	unweighted	1875	1875
1652	yjjN_2	25.47955924647269	0.001	unweighted	1897	1897
1653	trmI	22.37609678338837	0.001	unweighted	1926	1926
1654	nuoE	6.522443399594018	0.001	unweighted	1931	1931
1655	aegA	4.953577589257283	0.001	unweighted	1889	1889
1656	yhjG	13.251574114947353	0.001	unweighted	1930	1930
1657	yhbX_2	11.393538427011421	0.001	unweighted	1894	1894
1658	ccmA	5.061489443239351	0.001	unweighted	1929	1929
1659	atpI	17.10836933301123	0.001	unweighted	1891	1891
1660	argR_1	30.66544806960316	0.001	unweighted	1897	1897
1661	cheR	5.519100360120903	0.001	unweighted	1890	1890
1662	ridA	10.51564178081015	0.001	unweighted	1936	1936
1663	eutS_2	4.84369553505188	0.001	unweighted	1897	1897
1664	flgG_1	27.157696095459087	0.001	unweighted	1941	1941
1665	ybbY	19.776758034423004	0.001	unweighted	1884	1884
1666	metH	8.896722931196683	0.001	unweighted	1929	1929
1667	ymgD	10.470162249113384	0.001	unweighted	1882	1882
1668	yohK_1	6.141693979386995	0.001	unweighted	1948	1948
1669	fliQ	3.7600826348090894	0.002	unweighted	1935	1935
1670	mdtE	12.038029858967741	0.001	unweighted	1879	1879
1671	cadC_2	30.60254046482764	0.001	unweighted	1891	1891
1672	dkgA_2	34.62059944267596	0.001	unweighted	1899	1899
1673	fucK_2	20.190113439729227	0.001	unweighted	1898	1898
1674	virF	22.64364132903564	0.001	unweighted	1865	1865
1675	sufC	4.872228683671953	0.002	unweighted	1882	1882
1676	atpC	16.547050443440423	0.001	unweighted	1939	1939
1677	bcsB	18.181456968191416	0.001	unweighted	1875	1875
1678	acrB_1	27.05703379415361	0.001	unweighted	1946	1946
1679	yncG_1	13.434799663766139	0.001	unweighted	1881	1881
1680	fabR	11.442529588991853	0.001	unweighted	1888	1888
1681	metB	11.354393250772405	0.001	unweighted	1889	1889
1682	pnp	6.04802355629433	0.001	unweighted	1915	1915
1683	torR_2	23.711714079693603	0.001	unweighted	1950	1950
1684	gsk	21.203200852507848	0.001	unweighted	1885	1885
1685	eutQ	5.069531754045303	0.001	unweighted	1884	1884
1686	cdiA_1	31.60233257926762	0.001	unweighted	1898	1898
1687	tonB_2	10.281141997012421	0.001	unweighted	1889	1889
1688	erpA	11.481088170057232	0.001	unweighted	1927	1927
1689	lolA_2	30.321102961792338	0.001	unweighted	1948	1948
1690	nlpC	5.571356316036294	0.001	unweighted	1885	1885
1691	thiC	11.410031879155886	0.001	unweighted	1930	1930
1692	aroE	10.955490396874131	0.001	unweighted	1937	1937
1693	kdpC	14.58289539472669	0.001	unweighted	1935	1935
1694	yicI	17.54436247291206	0.001	unweighted	1887	1887
1695	yfaL_2	10.573485833213795	0.001	unweighted	1890	1890
1696	ptsG_2	8.277495415674402	0.001	unweighted	1900	1900
1697	yeaD	5.569140806495557	0.001	unweighted	1889	1889
1698	assT	9.530004465637223	0.001	unweighted	1878	1878
1699	ccdB	12.106044427364763	0.001	unweighted	1882	1882
1700	rpiA	17.943482394932246	0.001	unweighted	1940	1940
1701	accB	9.01512391709328	0.001	unweighted	1884	1884
1702	dpiA	19.69645716573098	0.001	unweighted	1887	1887
1703	yceM	8.648921463606456	0.001	unweighted	1882	1882
1704	yniC	4.841979252237702	0.001	unweighted	1886	1886
1705	rffE	10.254543418635025	0.001	unweighted	1865	1865
1706	glxK_1	31.16982735728974	0.001	unweighted	1899	1899
1707	dppB_1	28.77159941939471	0.001	unweighted	1946	1946
1708	flgA	8.329812745085002	0.001	unweighted	1889	1889
1709	pgm	18.350613346387927	0.001	unweighted	1887	1887
1710	ansP	12.09757344084761	0.001	unweighted	1856	1856
1711	pbpC	5.0461599912975545	0.001	unweighted	1881	1881
1712	acrA_2	23.520990861732855	0.001	unweighted	1948	1948
1713	fliO	4.452766673659365	0.001	unweighted	1939	1939
1714	fsr	21.617109177405084	0.001	unweighted	1882	1882
1715	psiE	8.654213122739067	0.001	unweighted	1938	1938
1716	malM	10.000218210512802	0.001	unweighted	1888	1888
1717	ilvN	18.304662530049843	0.001	unweighted	1888	1888
1718	nusG	11.069600669199675	0.001	unweighted	1930	1930
1719	glpA	4.508657443564748	0.002	unweighted	1928	1928
1720	yadD_2	6.819781430962671	0.001	unweighted	1900	1900
1721	ygfM	22.56077088949651	0.001	unweighted	1890	1890
1722	narW	17.914375377720837	0.001	unweighted	1874	1874
1723	trxB	7.949642824721824	0.001	unweighted	1877	1877
1724	nanK	8.673828388853579	0.001	unweighted	1877	1877
1725	ydfZ	5.251969212192847	0.001	unweighted	1881	1881
1726	bglJ	13.102671292763869	0.001	unweighted	1889	1889
1727	fimE	13.656578060813755	0.001	unweighted	1870	1870
1728	yehY	4.708864067312202	0.001	unweighted	1885	1885
1729	yhdW	8.193052168991871	0.001	unweighted	1931	1931
1730	yhjY	17.616523190272975	0.001	unweighted	1879	1879
1731	nagB	18.592070789538884	0.001	unweighted	1890	1890
1732	birA	5.56821621926779	0.001	unweighted	1924	1924
1733	artJ	5.978389421510514	0.001	unweighted	1934	1934
1734	ydhT	5.652560627541484	0.001	unweighted	1884	1884
1735	guaC	12.457015643444358	0.001	unweighted	1881	1881
1736	yidZ	16.862886522789378	0.001	unweighted	1892	1892
1737	glpF_2	7.618458915305945	0.001	unweighted	1949	1949
1738	yeaP	4.324359219082289	0.002	unweighted	1933	1933
1739	ilvD	10.299130585452051	0.001	unweighted	1913	1913
1740	malG	10.761388264389538	0.001	unweighted	1887	1887
1741	garK	6.611954820823246	0.001	unweighted	1923	1923
1742	yjjI	11.74036595848768	0.001	unweighted	1885	1885
1743	glpK	11.269469772348877	0.001	unweighted	1886	1886
1744	hyi_1	26.59885964507889	0.001	unweighted	1949	1949
1745	priB	13.210923368487482	0.001	unweighted	1883	1883
1746	cmoB	5.52180636448909	0.001	unweighted	1928	1928
1747	pgtC	12.189298830998823	0.001	unweighted	1875	1875
1748	feoB	8.780902557731869	0.001	unweighted	1921	1921
1749	nanA	7.936246334232819	0.001	unweighted	1884	1884
1750	yqiC	7.61045649815745	0.001	unweighted	1926	1926
1751	yidP	4.121042978819309	0.002	unweighted	1931	1931
1752	caiE_2	21.372278396285783	0.001	unweighted	1945	1945
1753	scrB	23.30903425009276	0.001	unweighted	1882	1882
1754	msrQ	4.382543070050791	0.001	unweighted	1932	1932
1755	ybbM	19.940888276909412	0.001	unweighted	1891	1891
1756	mgsA	8.093614377955328	0.001	unweighted	1880	1880
1757	xseB	16.543073848338967	0.001	unweighted	1939	1939
1758	yceG	6.857076418977645	0.001	unweighted	1931	1931
1759	rnt	4.259522324755286	0.002	unweighted	1939	1939
1760	ydiF_1	6.13889674756021	0.001	unweighted	1898	1898
1761	rfaH	9.922240076454115	0.001	unweighted	1884	1884
1762	tatA	7.5664399648507255	0.001	unweighted	1931	1931
1763	nemA	6.10254367827081	0.001	unweighted	1893	1893
1764	lolE	9.07453623266368	0.001	unweighted	1884	1884
1765	nhoA	15.238178683150084	0.001	unweighted	1929	1929
1766	flgD_2	30.877103028158142	0.001	unweighted	1891	1891
1767	gspA	8.125385477889454	0.001	unweighted	1884	1884
1768	pnuC	16.601041124811726	0.001	unweighted	1939	1939
1769	rtcB_1	21.608819578428353	0.001	unweighted	1947	1947
1770	sohB	9.97810913934226	0.001	unweighted	1882	1882
1771	agaD_1	7.6817590724515155	0.001	unweighted	1900	1900
1772	ybhR	6.7989296961567325	0.001	unweighted	1927	1927
1773	flr	18.000821933722953	0.001	unweighted	1879	1879
1774	entS	15.80539744891001	0.001	unweighted	1930	1930
1775	yedW_6	14.446349945026851	0.001	unweighted	1948	1948
1776	ibpB	13.889257627457345	0.001	unweighted	1946	1946
1777	gloA	6.004249230306407	0.001	unweighted	1886	1886
1778	lptB	8.28458374039386	0.001	unweighted	1935	1935
1779	rlmG	9.424112076451886	0.001	unweighted	1927	1927
1780	pduV_2	4.276050207905635	0.001	unweighted	1891	1891
1781	dgoK_1	18.67440389408722	0.001	unweighted	1901	1901
1782	bhsA_2	14.756272778343138	0.001	unweighted	1897	1897
1783	hisM	6.222660161215375	0.001	unweighted	1875	1875
1784	essD	10.268457785095809	0.001	unweighted	1873	1873
1785	sgrT	11.920815494972501	0.001	unweighted	1891	1891
1786	pflC	10.201099303637847	0.001	unweighted	1888	1888
1787	yfjI_2	28.46177888554178	0.001	unweighted	1892	1892
1788	hslV	9.456968528498889	0.001	unweighted	1941	1941
